FireID,FireSeason,RegionCode,Region_CONAF,FireName_CONAF,Area_CONAF [ha],IgnitionDate_CONAF,ControlDate_CONAF,Latitude [°],Longitude [°],FireScar,FolderLocation,FireScarImgName,PreFireImgName,PostFireImgName,RdNBRImgName,SeverityImgName,FireScarVectorName,SeverityVectorName,Threshold,NorthBoundLatitude [°],SouthBoundLatitude [°],WestBoundLongitude [°],EastBoundLongitude [°],Width [pixels],Height [pixels],TotalArea [m2],AreaUnchS [m2],AreaLowS [m2],AreaModS [m2],AreaHighS [m2],FireScarPolygons,SeverityPolygons,OverlapIDs,Observations
ID176781,2015,CL-ML,Maule,CARRIZALILLO LAZO,28.0,2015-02-21,2015-02-21,-35.4694,-71.2342,1,FireScar_CL-ML_Maule_2015,FireScar_CL-ML_ID176781_u550_20150221.tif,ImgPreF_CL-ML_ID176781_u550_20150221.tif,ImgPosF_CL-ML_ID176781_u550_20150221.tif,RdNBR_CL-ML_ID176781_u550_20150221.tif,Severity_CL-ML_ID176781_u550_20150221.tif,FireScar_CL-ML_ID176781_u550_20150221.shp,Severity_CL-ML_ID176781_u550_20150221.shp,550.0,-35.4571330848964,-35.46306196577159,-71.2338867478825,-71.22822736159254,21.0,22.0,87774.1253662109,0.0,0.0,13897.5549316406,73876.5704345703,3.0,14.0,,
ID176782,2015,CL-AR,Araucania,PARCELAS SAN JORGE,28.0,2015-02-18,2015-02-18,-37.9583,-72.3139,1,FireScar_CL-AR_Araucania_2015,FireScar_CL-AR_ID176782_u400_20150218.tif,ImgPreF_CL-AR_ID176782_u400_20150218.tif,ImgPosF_CL-AR_ID176782_u400_20150218.tif,RdNBR_CL-AR_ID176782_u400_20150218.tif,Severity_CL-AR_ID176782_u400_20150218.tif,FireScar_CL-AR_ID176782_u400_20150218.shp,Severity_CL-AR_ID176782_u400_20150218.shp,400.0,-37.9591208142261,-37.96909211387984,-72.315368518434,-72.30512772419503,38.0,37.0,333650.979980469,0.0,0.0,110510.507141113,223140.472839355,2.0,38.0,ID176669,
ID176783,2015,CL-LL,Los Lagos,LOS FUNDADORES,28.0,2015-02-17,2015-02-17,-41.4203,-72.907,1,FireScar_CL-LL_LosLagos_2015,FireScar_CL-LL_ID176783_u350_20150217.tif,ImgPreF_CL-LL_ID176783_u350_20150217.tif,ImgPosF_CL-LL_ID176783_u350_20150217.tif,RdNBR_CL-LL_ID176783_u350_20150217.tif,Severity_CL-LL_ID176783_u350_20150217.tif,FireScar_CL-LL_ID176783_u350_20150217.shp,Severity_CL-LL_ID176783_u350_20150217.shp,350.0,-41.41458038612021,-41.42212623450681,-72.90960407887908,-72.90205823049247,28.0,28.0,200952.530090332,0.0,0.0,126774.703857422,74177.8262329102,2.0,31.0,ID176826,
ID176784,2015,CL-LR,Los Rios,PUFUDI,28.0,2015-02-18,2015-02-18,-39.6766,-73.0591,1,FireScar_CL-LR_LosRios_2015,FireScar_CL-LR_ID176784_u670_20150218.tif,ImgPreF_CL-LR_ID176784_u670_20150218.tif,ImgPosF_CL-LR_ID176784_u670_20150218.tif,RdNBR_CL-LR_ID176784_u670_20150218.tif,Severity_CL-LR_ID176784_u670_20150218.tif,FireScar_CL-LR_ID176784_u670_20150218.shp,Severity_CL-LR_ID176784_u670_20150218.shp,670.0,-39.6717589034,-39.67930475178661,-73.0597125628555,-73.05351418739507,23.0,28.0,201324.130981445,0.0,0.0,0.0,201324.130981445,1.0,1.0,,
ID176785,2015,CL-LL,Los Lagos,PICHIL 3,29.0,2015-03-15,2015-03-15,-40.6972,-73.0036,1,FireScar_CL-LL_LosLagos_2015,FireScar_CL-LL_ID176785_u522_20150315.tif,ImgPreF_CL-LL_ID176785_u522_20150315.tif,ImgPosF_CL-LL_ID176785_u522_20150315.tif,RdNBR_CL-LL_ID176785_u522_20150315.tif,Severity_CL-LL_ID176785_u522_20150315.tif,FireScar_CL-LL_ID176785_u522_20150315.shp,Severity_CL-LL_ID176785_u522_20150315.shp,522.0,-40.6969163056372,-40.69961125148956,-73.0033881945412,-72.99934577576266,15.0,10.0,64756.1774291992,0.0,0.0,42262.0459594727,22494.1314697266,1.0,7.0,,
ID176786,2015,CL-AR,Araucania,LA TURBINA,29.0,2015-01-09,2015-01-09,-38.1811,-72.4047,1,FireScar_CL-AR_Araucania_2015,FireScar_CL-AR_ID176786_u445_20150109.tif,ImgPreF_CL-AR_ID176786_u445_20150109.tif,ImgPosF_CL-AR_ID176786_u445_20150109.tif,RdNBR_CL-AR_ID176786_u445_20150109.tif,Severity_CL-AR_ID176786_u445_20150109.tif,FireScar_CL-AR_ID176786_u445_20150109.shp,Severity_CL-AR_ID176786_u445_20150109.shp,445.0,-38.1596247856416,-38.18226233080143,-72.43259866301159,-72.40214577487993,113.0,84.0,934633.1696166992,0.0,0.0,255734.189025879,678898.98059082,9.0,173.0,"ID176873, ID176882, ID177080, ID177102, ID177121",
ID176787,2015,CL-AR,Araucania,PORVENIR,29.0,2015-03-03,2015-03-03,-37.8978,-72.6514,1,FireScar_CL-AR_Araucania_2015,FireScar_CL-AR_ID176787_u425_20150303.tif,ImgPreF_CL-AR_ID176787_u425_20150303.tif,ImgPosF_CL-AR_ID176787_u425_20150303.tif,RdNBR_CL-AR_ID176787_u425_20150303.tif,Severity_CL-AR_ID176787_u425_20150303.tif,FireScar_CL-AR_ID176787_u425_20150303.shp,Severity_CL-AR_ID176787_u425_20150303.shp,425.0,-37.8979455433776,-37.90360492966756,-72.6576266416835,-72.65223674997878,20.0,21.0,144634.312133789,0.0,0.0,80115.969543457,64518.342590332,1.0,25.0,,
ID176788,2015,CL-BI,BioBio,HIGUERILLAS Y OTROS,29.0,2015-01-31,2015-01-31,-37.3536,-72.3547,1,FireScar_CL-BI_BioBio_2015,FireScar_CL-BI_ID176788_u400_20150131.tif,ImgPreF_CL-BI_ID176788_u400_20150131.tif,ImgPosF_CL-BI_ID176788_u400_20150131.tif,RdNBR_CL-BI_ID176788_u400_20150131.tif,Severity_CL-BI_ID176788_u400_20150131.tif,FireScar_CL-BI_ID176788_u400_20150131.shp,Severity_CL-BI_ID176788_u400_20150131.shp,400.0,-37.3435951815474,-37.35572243788302,-72.35201978202609,-72.33935353652,47.0,45.0,554195.694824219,0.0,0.0,312095.319274902,242100.375549316,3.0,63.0,ID176927,
ID176789,2015,CL-LI,Ohiggins,CAJON COPEQUEN,29.0,2015-01-13,2015-01-13,-34.275,-70.9391,0,,,,,,,,,,,,,,,,,,,,,,,,
ID176790,2015,CL-AR,Araucania,PARCELA 19 CHEQUENCO,29.0,2015-01-04,2015-01-04,-38.0297,-72.4156,1,FireScar_CL-AR_Araucania_2015,FireScar_CL-AR_ID176790_u350_20150104.tif,ImgPreF_CL-AR_ID176790_u350_20150104.tif,ImgPosF_CL-AR_ID176790_u350_20150104.tif,RdNBR_CL-AR_ID176790_u350_20150104.tif,Severity_CL-AR_ID176790_u350_20150104.tif,FireScar_CL-AR_ID176790_u350_20150104.shp,Severity_CL-AR_ID176790_u350_20150104.shp,350.0,-38.021913052586,-38.03781323311492,-72.4320596738411,-72.41400353663029,67.0,59.0,1182709.08294678,0.0,0.0,705663.207641602,477045.875305176,3.0,97.0,"ID176721, ID177040",
ID176791,2015,CL-LI,Ohiggins,HIJUELA DEL MEDIO 3,30.0,2015-02-13,2015-02-13,-34.2094,-71.0425,1,FireScar_CL-LI_Ohiggins_2015,FireScar_CL-LI_ID176791_u370_20150213.tif,ImgPreF_CL-LI_ID176791_u370_20150213.tif,ImgPosF_CL-LI_ID176791_u370_20150213.tif,RdNBR_CL-LI_ID176791_u370_20150213.tif,Severity_CL-LI_ID176791_u370_20150213.tif,FireScar_CL-LI_ID176791_u370_20150213.shp,Severity_CL-LI_ID176791_u370_20150213.shp,370.0,-34.2029052852087,-34.20991214442483,-71.0447015490469,-71.04119811943883,13.0,26.0,77959.0056152344,0.0,0.0,40093.3040771484,37865.7015380859,2.0,27.0,,
ID176794,2015,CL-LI,Ohiggins,ISLA DE YAQUIL 2,30.0,2015-01-28,2015-01-28,-34.5617,-71.4925,1,FireScar_CL-LI_Ohiggins_2015,FireScar_CL-LI_ID176794_u550_20150128.tif,ImgPreF_CL-LI_ID176794_u550_20150128.tif,ImgPosF_CL-LI_ID176794_u550_20150128.tif,RdNBR_CL-LI_ID176794_u550_20150128.tif,Severity_CL-LI_ID176794_u550_20150128.tif,FireScar_CL-LI_ID176794_u550_20150128.shp,Severity_CL-LI_ID176794_u550_20150128.shp,550.0,-34.5599856106462,-34.56564499693616,-71.496104979317,-71.48775064717468,31.0,21.0,198891.003112793,0.0,0.0,11830.0275878906,187060.975524902,1.0,12.0,,
ID176795,2015,CL-BI,BioBio,STA. ROSA 2,30.0,2015-03-10,2015-03-10,-37.2128,-72.4186,1,FireScar_CL-BI_BioBio_2015,FireScar_CL-BI_ID176795_u350_20150310.tif,ImgPreF_CL-BI_ID176795_u350_20150310.tif,ImgPosF_CL-BI_ID176795_u350_20150310.tif,RdNBR_CL-BI_ID176795_u350_20150310.tif,Severity_CL-BI_ID176795_u350_20150310.tif,FireScar_CL-BI_ID176795_u350_20150310.shp,Severity_CL-BI_ID176795_u350_20150310.shp,350.0,-37.2112733401966,-37.22205312360604,-72.4242443308693,-72.41642898789746,29.0,40.0,193164.504150391,0.0,0.0,115899.655456543,77264.8486938477,2.0,35.0,ID176725,
ID176796,2015,CL-BI,BioBio,STA CRUZ Y LA FORTUNA,30.0,2015-02-20,2015-02-20,-38.1282,-73.2027,1,FireScar_CL-BI_BioBio_2015,FireScar_CL-BI_ID176796_u370_20150220.tif,ImgPreF_CL-BI_ID176796_u370_20150220.tif,ImgPosF_CL-BI_ID176796_u370_20150220.tif,RdNBR_CL-BI_ID176796_u370_20150220.tif,Severity_CL-BI_ID176796_u370_20150220.tif,FireScar_CL-BI_ID176796_u370_20150220.shp,Severity_CL-BI_ID176796_u370_20150220.shp,370.0,-38.1272854354133,-38.13429229462943,-73.20497014429759,-73.19472935005862,38.0,26.0,266468.578369141,0.0,0.0,90471.1912841797,175997.387084961,3.0,45.0,ID176708,
ID176797,2015,CL-BI,BioBio,YOBILO III,30.0,2015-01-11,2015-01-11,-37.0088,-73.141,1,FireScar_CL-BI_BioBio_2015,FireScar_CL-BI_ID176797_u350_20150111.tif,ImgPreF_CL-BI_ID176797_u350_20150111.tif,ImgPosF_CL-BI_ID176797_u350_20150111.tif,RdNBR_CL-BI_ID176797_u350_20150111.tif,Severity_CL-BI_ID176797_u350_20150111.tif,FireScar_CL-BI_ID176797_u350_20150111.shp,Severity_CL-BI_ID176797_u350_20150111.shp,350.0,-37.0024150366388,-37.01508128214489,-73.1440643680343,-73.13705750881816,26.0,47.0,345041.659423828,0.0,0.0,76038.9353637695,269002.724060059,2.0,46.0,,
ID176798,2015,CL-BI,BioBio,LOMAS COLORADAS V,30.0,2015-01-12,2015-01-12,-36.8635,-73.1398,1,FireScar_CL-BI_BioBio_2015,FireScar_CL-BI_ID176798_u550_20150112.tif,ImgPreF_CL-BI_ID176798_u550_20150112.tif,ImgPosF_CL-BI_ID176798_u550_20150112.tif,RdNBR_CL-BI_ID176798_u550_20150112.tif,Severity_CL-BI_ID176798_u550_20150112.tif,FireScar_CL-BI_ID176798_u550_20150112.shp,Severity_CL-BI_ID176798_u550_20150112.shp,550.0,-36.8606608848047,-36.86712875485036,-73.148376281398,-73.14029144384092,30.0,24.0,308318.928527832,0.0,0.0,33060.0752563477,275258.853271484,1.0,29.0,,
ID176799,2015,CL-BI,BioBio,YOBILO VII,30.0,2015-01-26,2015-01-26,-37.0209,-73.1434,1,FireScar_CL-BI_BioBio_2015,FireScar_CL-BI_ID176799_u530_20150126.tif,ImgPreF_CL-BI_ID176799_u530_20150126.tif,ImgPosF_CL-BI_ID176799_u530_20150126.tif,RdNBR_CL-BI_ID176799_u530_20150126.tif,Severity_CL-BI_ID176799_u530_20150126.tif,FireScar_CL-BI_ID176799_u530_20150126.shp,Severity_CL-BI_ID176799_u530_20150126.shp,530.0,-37.017506733412,-37.02262713053148,-73.149454259739,-73.13544054130674,52.0,19.0,191505.353942871,0.0,0.0,32993.2087402344,158512.145202637,3.0,30.0,ID176502,
ID176800,2015,CL-BI,BioBio,QUEBRADA ULLOA,30.0,2015-02-18,2015-02-18,-36.8668,-72.7577,1,FireScar_CL-BI_BioBio_2015,FireScar_CL-BI_ID176800_u350_20150218.tif,ImgPreF_CL-BI_ID176800_u350_20150218.tif,ImgPosF_CL-BI_ID176800_u350_20150218.tif,RdNBR_CL-BI_ID176800_u350_20150218.tif,Severity_CL-BI_ID176800_u350_20150218.tif,FireScar_CL-BI_ID176800_u350_20150218.shp,Severity_CL-BI_ID176800_u350_20150218.shp,350.0,-36.8647033035833,-36.87629157074844,-72.7942603963981,-72.78213314006248,45.0,43.0,293206.714233398,0.0,0.0,175347.536560059,117859.17767334,2.0,54.0,ID177003,
ID176801,2015,CL-AR,Araucania,RUCANANCO,30.0,2014-12-23,2014-12-23,-37.9322,-72.2686,1,FireScar_CL-AR_Araucania_2015,FireScar_CL-AR_ID176801_u80_20141223.tif,ImgPreF_CL-AR_ID176801_u80_20141223.tif,ImgPosF_CL-AR_ID176801_u80_20141223.tif,RdNBR_CL-AR_ID176801_u80_20141223.tif,Severity_CL-AR_ID176801_u80_20141223.tif,FireScar_CL-AR_ID176801_u80_20141223.shp,Severity_CL-AR_ID176801_u80_20141223.shp,80.0,-37.9300153990206,-37.94079518243004,-72.273057868552,-72.26416454723922,33.0,40.0,307561.321228027,0.0,255119.586303711,52441.7349243164,0.0,1.0,11.0,,
ID176802,2015,CL-AR,Araucania,PIDIMA,30.0,2015-01-29,2015-01-29,-38.0011,-72.4482,1,FireScar_CL-AR_Araucania_2015,FireScar_CL-AR_ID176802_u400_20150129.tif,ImgPreF_CL-AR_ID176802_u400_20150129.tif,ImgPosF_CL-AR_ID176802_u400_20150129.tif,RdNBR_CL-AR_ID176802_u400_20150129.tif,Severity_CL-AR_ID176802_u400_20150129.tif,FireScar_CL-AR_ID176802_u400_20150129.shp,Severity_CL-AR_ID176802_u400_20150129.shp,400.0,-37.9930771319658,-38.00682135581283,-72.4598176161204,-72.44364794100625,60.0,51.0,258435.86706543,0.0,0.0,142318.673278809,116117.193786621,11.0,65.0,,
ID176803,2015,CL-AR,Araucania,FRONTERA LA,30.0,2015-02-26,2015-02-26,-38.1677,-72.5555,1,FireScar_CL-AR_Araucania_2015,FireScar_CL-AR_ID176803_u300_20150226.tif,ImgPreF_CL-AR_ID176803_u300_20150226.tif,ImgPosF_CL-AR_ID176803_u300_20150226.tif,RdNBR_CL-AR_ID176803_u300_20150226.tif,Severity_CL-AR_ID176803_u300_20150226.tif,FireScar_CL-AR_ID176803_u300_20150226.shp,Severity_CL-AR_ID176803_u300_20150226.shp,300.0,-38.156660345204,-38.16663164485774,-72.5603390964134,-72.5498288075892,39.0,37.0,327116.119140625,0.0,23314.9256591797,255757.925415039,48043.2680664063,7.0,67.0,,
ID176804,2015,CL-AR,Araucania,TOSCAS DE MADILHUE,30.0,2015-01-15,2015-01-15,-38.4306,-73.0056,1,FireScar_CL-AR_Araucania_2015,FireScar_CL-AR_ID176804_u350_20150115.tif,ImgPreF_CL-AR_ID176804_u350_20150115.tif,ImgPosF_CL-AR_ID176804_u350_20150115.tif,RdNBR_CL-AR_ID176804_u350_20150115.tif,Severity_CL-AR_ID176804_u350_20150115.tif,FireScar_CL-AR_ID176804_u350_20150115.shp,Severity_CL-AR_ID176804_u350_20150115.shp,350.0,-38.4153751470304,-38.42265150083177,-73.0101255591721,-72.99907628117742,41.0,27.0,167565.682800293,0.0,0.0,121098.201965332,46467.4808349609,6.0,32.0,,
ID176805,2015,CL-AR,Araucania,EL MOLINO,30.0,2015-02-26,2015-02-26,-38.3306,-72.3022,1,FireScar_CL-AR_Araucania_2015,FireScar_CL-AR_ID176805_u350_20150226.tif,ImgPreF_CL-AR_ID176805_u350_20150226.tif,ImgPosF_CL-AR_ID176805_u350_20150226.tif,RdNBR_CL-AR_ID176805_u350_20150226.tif,Severity_CL-AR_ID176805_u350_20150226.tif,FireScar_CL-AR_ID176805_u350_20150226.shp,Severity_CL-AR_ID176805_u350_20150226.shp,350.0,-38.32266900970929,-38.34153363067581,-72.31294306716691,-72.29407844620039,70.0,70.0,895894.4555664059,0.0,0.0,299583.394226074,596311.061340332,7.0,125.0,,
ID176806,2015,CL-LL,Los Lagos,ASTILLERO 3,30.0,2015-02-26,2015-02-26,-41.6872,-73.6285,1,FireScar_CL-LL_LosLagos_2015,FireScar_CL-LL_ID176806_u240_20150226.tif,ImgPreF_CL-LL_ID176806_u240_20150226.tif,ImgPosF_CL-LL_ID176806_u240_20150226.tif,RdNBR_CL-LL_ID176806_u240_20150226.tif,Severity_CL-LL_ID176806_u240_20150226.tif,FireScar_CL-LL_ID176806_u240_20150226.shp,Severity_CL-LL_ID176806_u240_20150226.shp,240.0,-41.67841558506611,-41.68676991720842,-73.6555650908119,-73.6458632857434,36.0,31.0,209547.077331543,0.0,20820.3999633789,102087.288391113,86639.3889770508,5.0,63.0,,
ID176807,2015,CL-RM,Metropolitana,LOS CANELOS,30.0,2014-12-18,2014-12-18,-33.3722,-71.04,1,FireScar_CL-RM_Metropolitana_2015,FireScar_CL-RM_ID176807_u450_20141218.tif,ImgPreF_CL-RM_ID176807_u450_20141218.tif,ImgPosF_CL-RM_ID176807_u450_20141218.tif,RdNBR_CL-RM_ID176807_u450_20141218.tif,Severity_CL-RM_ID176807_u450_20141218.tif,FireScar_CL-RM_ID176807_u450_20141218.shp,Severity_CL-RM_ID176807_u450_20141218.shp,450.0,-33.3682805547333,-33.37474842477896,-71.0500914407517,-71.04012014109797,37.0,24.0,92952.3089599609,0.0,0.0,37480.8793945312,55471.42956542969,2.0,27.0,,
ID176808,2015,CL-BI,BioBio,EL VERTEDERO,30.0,2015-01-19,2015-01-19,-37.6542,-72.2728,1,FireScar_CL-BI_BioBio_2015,FireScar_CL-BI_ID176808_u500_20150119.tif,ImgPreF_CL-BI_ID176808_u500_20150119.tif,ImgPosF_CL-BI_ID176808_u500_20150119.tif,RdNBR_CL-BI_ID176808_u500_20150119.tif,Severity_CL-BI_ID176808_u500_20150119.tif,FireScar_CL-BI_ID176808_u500_20150119.shp,Severity_CL-BI_ID176808_u500_20150119.shp,500.0,-37.64866305203439,-37.65486142749482,-72.2757528144043,-72.2622780851425,50.0,23.0,268177.150024414,0.0,0.0,99588.1376953125,168589.012329102,2.0,43.0,,
ID176809,2015,CL-BI,BioBio,CARRIZALILLO,31.0,2015-02-16,2015-02-16,-36.9578,-72.0842,1,FireScar_CL-BI_BioBio_2015,FireScar_CL-BI_ID176809_u350_20150216.tif,ImgPreF_CL-BI_ID176809_u350_20150216.tif,ImgPosF_CL-BI_ID176809_u350_20150216.tif,RdNBR_CL-BI_ID176809_u350_20150216.tif,Severity_CL-BI_ID176809_u350_20150216.tif,FireScar_CL-BI_ID176809_u350_20150216.shp,Severity_CL-BI_ID176809_u350_20150216.shp,350.0,-36.9549839896373,-36.96414680553532,-72.0876455939097,-72.07848277801168,34.0,34.0,279228.449035645,0.0,0.0,90445.9729614258,188782.476074219,2.0,34.0,,The ignition point is located in the current CL-NB region
ID176810,2015,CL-LL,Los Lagos,TRUSAL,30.0,2015-02-16,2015-02-16,-41.4953,-73.0422,1,FireScar_CL-LL_LosLagos_2015,FireScar_CL-LL_ID176810_u320_20150216.tif,ImgPreF_CL-LL_ID176810_u320_20150216.tif,ImgPosF_CL-LL_ID176810_u320_20150216.tif,RdNBR_CL-LL_ID176810_u320_20150216.tif,Severity_CL-LL_ID176810_u320_20150216.tif,FireScar_CL-LL_ID176810_u320_20150216.shp,Severity_CL-LL_ID176810_u320_20150216.shp,320.0,-41.48707442954871,-41.49569825627626,-73.048932779446,-73.04030895271845,32.0,32.0,204096.250488281,0.0,0.0,159640.17590332,44456.0745849609,3.0,30.0,,
ID176811,2015,CL-BI,BioBio,SANTA AURORA,31.0,2015-02-03,2015-02-03,-38.0286,-73.3008,1,FireScar_CL-BI_BioBio_2015,FireScar_CL-BI_ID176811_u495_20150203.tif,ImgPreF_CL-BI_ID176811_u495_20150203.tif,ImgPosF_CL-BI_ID176811_u495_20150203.tif,RdNBR_CL-BI_ID176811_u495_20150203.tif,Severity_CL-BI_ID176811_u495_20150203.tif,FireScar_CL-BI_ID176811_u495_20150203.shp,Severity_CL-BI_ID176811_u495_20150203.shp,495.0,-38.0302673847284,-38.03377081433646,-73.306030613761,-73.29956274371533,24.0,13.0,76436.8312988281,0.0,0.0,38926.1325683594,37510.6987304687,3.0,22.0,"ID176686, ID176689",
ID176812,2015,CL-BI,BioBio,EL TRANQUE LOTE 7,31.0,2015-04-18,2015-04-18,-37.8139,-72.3722,0,,,,,,,,,,,,,,,,,,,,,,,,
ID176813,2015,CL-AR,Araucania,PORVENIR,31.0,2015-02-13,2015-02-13,-38.6725,-72.6733,1,FireScar_CL-AR_Araucania_2015,FireScar_CL-AR_ID176813_u350_20150213.tif,ImgPreF_CL-AR_ID176813_u350_20150213.tif,ImgPosF_CL-AR_ID176813_u350_20150213.tif,RdNBR_CL-AR_ID176813_u350_20150213.tif,Severity_CL-AR_ID176813_u350_20150213.tif,FireScar_CL-AR_ID176813_u350_20150213.shp,Severity_CL-AR_ID176813_u350_20150213.shp,350.0,-38.6581897683279,-38.66977803549305,-72.67541328430909,-72.66786743592247,28.0,43.0,218233.560913086,0.0,0.0,129817.879333496,88415.6815795899,3.0,48.0,,
ID176814,2015,CL-LL,Los Lagos,EL TRANQUILO 4,31.0,2015-02-03,2015-02-03,-43.7093,-72.0958,1,FireScar_CL-LL_LosLagos_2015,FireScar_CL-LL_ID176814_u200_20150203.tif,ImgPreF_CL-LL_ID176814_u200_20150203.tif,ImgPosF_CL-LL_ID176814_u200_20150203.tif,RdNBR_CL-LL_ID176814_u200_20150203.tif,Severity_CL-LL_ID176814_u200_20150203.tif,FireScar_CL-LL_ID176814_u200_20150203.shp,Severity_CL-LL_ID176814_u200_20150203.shp,200.0,-43.70905728481829,-43.72414898159151,-72.1011203231715,-72.0943829585406,25.0,56.0,107295.709350586,0.0,49421.0961914063,38366.7855224609,19507.8276367188,7.0,42.0,,
ID176815,2015,CL-BI,BioBio,HUAPE II,32.0,2015-02-10,2015-02-10,-38.0169,-73.4022,1,FireScar_CL-BI_BioBio_2015,FireScar_CL-BI_ID176815_u350_20150210.tif,ImgPreF_CL-BI_ID176815_u350_20150210.tif,ImgPosF_CL-BI_ID176815_u350_20150210.tif,RdNBR_CL-BI_ID176815_u350_20150210.tif,Severity_CL-BI_ID176815_u350_20150210.tif,FireScar_CL-BI_ID176815_u350_20150210.shp,Severity_CL-BI_ID176815_u350_20150210.shp,350.0,-38.0151756879551,-38.02056557965982,-73.42353025292391,-73.41382844785541,36.0,20.0,284568.262756348,0.0,0.0,142284.468811035,142283.793945313,1.0,28.0,,
ID176816,2015,CL-BI,BioBio,VALLE LAS VEGAS,32.0,2015-01-23,2015-01-23,-36.6933,-71.9775,1,FireScar_CL-BI_BioBio_2015,FireScar_CL-BI_ID176816_u650_20150123.tif,ImgPreF_CL-BI_ID176816_u650_20150123.tif,ImgPosF_CL-BI_ID176816_u650_20150123.tif,RdNBR_CL-BI_ID176816_u650_20150123.tif,Severity_CL-BI_ID176816_u650_20150123.tif,FireScar_CL-BI_ID176816_u650_20150123.shp,Severity_CL-BI_ID176816_u650_20150123.shp,650.0,-36.68387243689,-36.69357424195849,-71.978230792304,-71.96933747099122,33.0,36.0,248509.175842285,0.0,0.0,0.0,248509.175842285,2.0,2.0,,The ignition point is located in the current CL-NB region
ID176817,2015,CL-BI,BioBio,CANIHUAL HIJUELA 11 Y 12,32.0,2015-02-21,2015-02-21,-38.2903,-73.4049,1,FireScar_CL-BI_BioBio_2015,FireScar_CL-BI_ID176817_u350_20150221.tif,ImgPreF_CL-BI_ID176817_u350_20150221.tif,ImgPosF_CL-BI_ID176817_u350_20150221.tif,RdNBR_CL-BI_ID176817_u350_20150221.tif,Severity_CL-BI_ID176817_u350_20150221.tif,FireScar_CL-BI_ID176817_u350_20150221.shp,Severity_CL-BI_ID176817_u350_20150221.shp,350.0,-38.2668836305654,-38.27442947895201,-73.4197573287306,-73.41571490995206,15.0,28.0,98060.9338989258,0.0,0.0,36684.5645751953,61376.3693237305,2.0,19.0,ID176926,
ID176818,2015,CL-LL,Los Lagos,HUICHA,32.0,2015-03-24,2015-03-24,-41.8597,-73.6817,1,FireScar_CL-LL_LosLagos_2015,FireScar_CL-LL_ID176818_u300_20150324.tif,ImgPreF_CL-LL_ID176818_u300_20150324.tif,ImgPosF_CL-LL_ID176818_u300_20150324.tif,RdNBR_CL-LL_ID176818_u300_20150324.tif,Severity_CL-LL_ID176818_u300_20150324.tif,FireScar_CL-LL_ID176818_u300_20150324.shp,Severity_CL-LL_ID176818_u300_20150324.shp,300.0,-41.8557430221513,-41.86328887053791,-73.68871292479591,-73.6811670764093,28.0,28.0,227734.935852051,0.0,2679.16180419922,129272.768676758,95783.00537109368,3.0,32.0,,
ID176819,2015,CL-BI,BioBio,LA AGUADA RESERVA CORA 1,32.0,2015-03-10,2015-03-10,-37.2011,-72.4231,0,,,,,,,,,,,,,,,,,,,,,,,,
ID176820,2015,CL-BI,BioBio,RUCAPEQUEN,32.0,2014-12-18,2014-12-18,-36.6703,-72.2706,1,FireScar_CL-BI_BioBio_2015,FireScar_CL-BI_ID176820_u400_20141218.tif,ImgPreF_CL-BI_ID176820_u400_20141218.tif,ImgPosF_CL-BI_ID176820_u400_20141218.tif,RdNBR_CL-BI_ID176820_u400_20141218.tif,Severity_CL-BI_ID176820_u400_20141218.tif,FireScar_CL-BI_ID176820_u400_20141218.shp,Severity_CL-BI_ID176820_u400_20141218.shp,400.0,-36.66015691338929,-36.67039770762826,-72.2717103956258,-72.26146960138684,38.0,38.0,309106.81036377,0.0,0.0,78539.1364746094,230567.67388916,1.0,38.0,,The ignition point is located in the current CL-NB region
ID176821,2015,CL-BI,BioBio,DANQUILCO II,32.0,2015-02-03,2015-02-03,-36.8728,-72.5025,0,,,,,,,,,,,,,,,,,,,,,,,,
ID176822,2015,CL-LL,Los Lagos,RIO NEGRO - LOS ANGELES,32.0,2015-02-16,2015-02-16,-40.653,-73.2211,0,,,,,,,,,,,,,,,,,,,,,,,,
ID176823,2015,CL-RM,Metropolitana,EL YALI,32.0,2015-01-24,2015-01-24,-33.9406,-71.453,1,FireScar_CL-RM_Metropolitana_2015,FireScar_CL-RM_ID176823_u350_20150124.tif,ImgPreF_CL-RM_ID176823_u350_20150124.tif,ImgPosF_CL-RM_ID176823_u350_20150124.tif,RdNBR_CL-RM_ID176823_u350_20150124.tif,Severity_CL-RM_ID176823_u350_20150124.tif,FireScar_CL-RM_ID176823_u350_20150124.shp,Severity_CL-RM_ID176823_u350_20150124.shp,350.0,-33.9326022162172,-33.94904138591659,-71.4659215857706,-71.44490100812219,78.0,61.0,744023.78338623,0.0,0.0,221200.903259277,522822.880126953,2.0,86.0,,
